State,District,Block,Date,Rainfall,Max_Temperature,Min_Temperature
Punjab,Gurdaspur,Batala,18-03-2012,0.0,30.28196867,12.50573122
Punjab,Gurdaspur,Batala,19-03-2012,0.0,31.61156953,14.70212536
Punjab,Gurdaspur,Batala,20-03-2012,0.2338023922,27.736687,15.68339399
Punjab,Gurdaspur,Batala,21-03-2012,0.1231836809,24.9688256,9.070768931
Punjab,Gurdaspur,Batala,22-03-2012,0.0,26.62671828,8.472206126
Punjab,Gurdaspur,Batala,23-03-2012,0.0,28.88981885,10.20954393
Punjab,Gurdaspur,Batala,24-03-2012,0.0,29.7365192,11.29716865
Punjab,Gurdaspur,Batala,25-03-2012,0.0,29.83661184,12.92562495
Punjab,Gurdaspur,Batala,26-03-2012,0.359278354,28.87509336,14.78476242
Punjab,Gurdaspur,Batala,27-03-2012,0.4397970459,28.50446882,13.74661869
Punjab,Gurdaspur,Batala,28-03-2012,0.01610465169,29.54673083,13.34637481
Punjab,Gurdaspur,Batala,29-03-2012,0.2200493008,30.02145642,13.91370618
Punjab,Gurdaspur,Batala,30-03-2012,0.0,32.21171885,14.70704345
Punjab,Gurdaspur,Batala,31-03-2012,0.0,32.19803073,15.02005611
Punjab,Gurdaspur,Batala,01-04-2012,0.0,32.15218729,16.87555642
Punjab,Gurdaspur,Batala,02-04-2012,0.0,33.48763704,16.48136905
Punjab,Gurdaspur,Batala,03-04-2012,0.0,34.09055631,18.22737514
Punjab,Gurdaspur,Batala,04-04-2012,0.02013081551,34.66616145,17.29566909
Punjab,Gurdaspur,Batala,05-04-2012,0.0,34.10973035,16.54949958
Punjab,Gurdaspur,Batala,06-04-2012,0.3721823348,33.02299963,14.72671881
Punjab,Gurdaspur,Batala,07-04-2012,0.0,33.56942484,16.68580616
Punjab,Gurdaspur,Batala,08-04-2012,0.0,33.62852561,16.34947488
Punjab,Gurdaspur,Batala,09-04-2012,0.0,33.96587392,18.81292444
Punjab,Gurdaspur,Batala,10-04-2012,0.9044971228,31.52397406,18.75494406
Punjab,Gurdaspur,Batala,11-04-2012,28.69723038,28.85436892,14.91372516
Punjab,Gurdaspur,Batala,12-04-2012,0.7208303916,30.35268126,13.38582524
Punjab,Gurdaspur,Batala,13-04-2012,0.0,26.69806904,15.8042058
Punjab,Gurdaspur,Batala,14-04-2012,10.14542713,27.92729347,13.99687517
Punjab,Gurdaspur,Batala,15-04-2012,0.1721872731,30.00214317,13.00841884
Punjab,Gurdaspur,Batala,16-04-2012,5.063999538,31.0998626,15.08349421
Punjab,Gurdaspur,Batala,17-04-2012,0.0,30.5408058,15.54944991
Punjab,Gurdaspur,Batala,18-04-2012,0.0,31.97623072,15.9264933
Punjab,Gurdaspur,Batala,19-04-2012,0.0,33.64947548,17.26609372
Punjab,Gurdaspur,Batala,20-04-2012,0.01615468025,32.84033677,19.01703129
Punjab,Gurdaspur,Batala,21-04-2012,4.627811975,31.36664322,16.97029331
Punjab,Gurdaspur,Batala,22-04-2012,0.2991155939,31.65609429,16.14395638
Punjab,Gurdaspur,Batala,23-04-2012,0.8280750364,32.04683186,15.58671292
Punjab,Gurdaspur,Batala,24-04-2012,0.01794964492,32.25106197,17.78976874
Punjab,Gurdaspur,Batala,25-04-2012,0.1902416883,32.79555119,16.9289377
Punjab,Gurdaspur,Batala,26-04-2012,8.893644266,31.09924952,16.54171267
Punjab,Gurdaspur,Batala,27-04-2012,0.4400986016,32.4256068,15.79085057
Punjab,Gurdaspur,Batala,28-04-2012,3.674036489,31.16071346,16.26876841
Punjab,Gurdaspur,Batala,29-04-2012,1.585789114,31.00259293,15.44989999
Punjab,Gurdaspur,Batala,30-04-2012,1.531308783,31.53275647,14.3924877
Punjab,Gurdaspur,Batala,01-05-2012,0.9627157116,31.35583786,14.67644964
Punjab,Gurdaspur,Batala,02-05-2012,0.04709347934,33.42305578,14.81319363
Punjab,Gurdaspur,Batala,03-05-2012,0.0,34.95871964,15.82352534
Punjab,Gurdaspur,Batala,04-05-2012,0.0,35.85739372,16.53980595
Punjab,Gurdaspur,Batala,05-05-2012,0.0,35.65531922,18.02610599
Punjab,Gurdaspur,Batala,06-05-2012,0.7151602009,35.52074371,19.4768121
Punjab,Gurdaspur,Batala,07-05-2012,0.0,36.97226845,19.46586826
Punjab,Gurdaspur,Batala,08-05-2012,0.0,38.22253176,20.76276235
Punjab,Gurdaspur,Batala,09-05-2012,0.0,39.1145426,21.07345623
Punjab,Gurdaspur,Batala,10-05-2012,0.0,38.91781254,22.84376855
Punjab,Gurdaspur,Batala,11-05-2012,0.02415698111,35.77359946,22.99504939
Punjab,Gurdaspur,Batala,12-05-2012,6.868501282,35.36469338,19.81272498
Punjab,Gurdaspur,Batala,13-05-2012,4.742163253,35.70198664,19.04628758
Punjab,Gurdaspur,Batala,14-05-2012,0.0,37.02525033,20.76651213
Punjab,Gurdaspur,Batala,15-05-2012,0.0,37.54461935,20.30667547
Punjab,Gurdaspur,Batala,16-05-2012,0.0,38.89321189,21.16314329
Punjab,Gurdaspur,Batala,17-05-2012,0.0,36.251269,22.508144
Punjab,Gurdaspur,Batala,18-05-2012,0.3738805559,36.65270671,21.30520659
Punjab,Gurdaspur,Batala,19-05-2012,0.1368707567,38.62744975,21.73588723
Punjab,Gurdaspur,Batala,20-05-2012,0.02013081551,38.3596573,20.97931299
Punjab,Gurdaspur,Batala,21-05-2012,0.1597593737,37.54448166,20.89952523
Punjab,Gurdaspur,Batala,22-05-2012,0.4028391105,37.31837607,21.18551934
Punjab,Gurdaspur,Batala,23-05-2012,0.01610465169,38.65711293,20.44617499
Punjab,Gurdaspur,Batala,24-05-2012,0.0,40.39271326,21.48956218
Punjab,Gurdaspur,Batala,25-05-2012,0.0,40.50135678,22.80463811
Punjab,Gurdaspur,Batala,26-05-2012,0.6584151757,38.04775605,23.30066314
Punjab,Gurdaspur,Batala,27-05-2012,0.03582425237,39.41871308,22.52001236
Punjab,Gurdaspur,Batala,28-05-2012,0.0,40.18049453,22.86942506
Punjab,Gurdaspur,Batala,29-05-2012,0.0,41.47193774,22.47915658
Punjab,Gurdaspur,Batala,30-05-2012,0.0,43.39315585,23.40655044
Punjab,Gurdaspur,Batala,31-05-2012,0.0,43.80536238,25.46402543
Punjab,Gurdaspur,Batala,01-06-2012,0.02061707854,42.01930606,26.69695619
Punjab,Gurdaspur,Batala,02-06-2012,0.0,41.99353662,26.16826843
Punjab,Gurdaspur,Batala,03-06-2012,0.0,41.41315624,24.7017315
Punjab,Gurdaspur,Batala,04-06-2012,0.0,41.60617411,24.11252445
Punjab,Gurdaspur,Batala,05-06-2012,0.0,40.0472679,24.18270684
Punjab,Gurdaspur,Batala,06-06-2012,0.05648533851,35.51096322,21.56588684
Punjab,Gurdaspur,Batala,07-06-2012,0.1916383211,34.6721007,22.67961867
Punjab,Gurdaspur,Batala,08-06-2012,2.552374394,35.85017582,21.21257544
Punjab,Gurdaspur,Batala,09-06-2012,0.05259441704,38.53586232,22.55491907
Punjab,Gurdaspur,Batala,10-06-2012,1.333394227,39.96708181,23.64316257
Punjab,Gurdaspur,Batala,11-06-2012,0.02864439189,39.04075642,22.98165653
Punjab,Gurdaspur,Batala,12-06-2012,0.01435971737,40.57213704,23.74176846
Punjab,Gurdaspur,Batala,13-06-2012,0.0,40.31190505,24.40971835
Punjab,Gurdaspur,Batala,14-06-2012,0.0,40.78756315,24.04458138
Punjab,Gurdaspur,Batala,15-06-2012,0.0,42.00356936,23.87825571
Punjab,Gurdaspur,Batala,16-06-2012,0.0,41.94035533,25.7719874
Punjab,Gurdaspur,Batala,17-06-2012,0.0,41.32858692,26.15267497
Punjab,Gurdaspur,Batala,18-06-2012,0.0,37.98211982,26.19401913
Punjab,Gurdaspur,Batala,19-06-2012,0.02013081551,40.22138234,25.09375601
Punjab,Gurdaspur,Batala,20-06-2012,0.0,42.04018602,25.32848715
Punjab,Gurdaspur,Batala,21-06-2012,0.0,41.79318759,26.92501316
Punjab,Gurdaspur,Batala,22-06-2012,0.0,41.21041839,26.93690028
Punjab,Gurdaspur,Batala,23-06-2012,0.1728050743,40.06766196,26.75828743
Punjab,Gurdaspur,Batala,24-06-2012,1.734016712,40.55368768,26.06052451
Punjab,Gurdaspur,Batala,25-06-2012,0.03072480321,37.69404386,24.46119417
Punjab,Gurdaspur,Batala,26-06-2012,0.4400986016,38.53847392,25.90173096
Punjab,Gurdaspur,Batala,27-06-2012,0.5038222238,37.59201326,24.86845618
Punjab,Gurdaspur,Batala,28-06-2012,1.694027138,39.16322452,24.05855006
Punjab,Gurdaspur,Batala,29-06-2012,0.0,39.13957558,25.11244406
Punjab,Gurdaspur,Batala,30-06-2012,0.0281755808,39.99435588,24.56795646
Punjab,Gurdaspur,Batala,01-07-2012,0.0,41.60688767,26.73992496
Punjab,Gurdaspur,Batala,02-07-2012,0.0,40.97365109,26.27568113
Punjab,Gurdaspur,Batala,03-07-2012,0.0,39.23128161,27.60257506
Punjab,Gurdaspur,Batala,04-07-2012,0.0,38.10310037,26.67434985
Punjab,Gurdaspur,Batala,05-07-2012,51.99685287,36.71286866,24.86480636
Punjab,Gurdaspur,Batala,06-07-2012,0.4582171887,36.40498258,25.89951905
Punjab,Gurdaspur,Batala,07-07-2012,42.47252716,34.36740638,23.64199377
Punjab,Gurdaspur,Batala,08-07-2012,1.921147084,34.27532389,23.95229366
Punjab,Gurdaspur,Batala,09-07-2012,0.0,36.44057581,24.78576225
Punjab,Gurdaspur,Batala,10-07-2012,0.3438270362,36.09164415,26.09798715
Punjab,Gurdaspur,Batala,11-07-2012,0.0,35.09491129,25.20483696
Punjab,Gurdaspur,Batala,12-07-2012,0.05366777912,34.99719942,25.02985575
Punjab,Gurdaspur,Batala,13-07-2012,5.927246804,34.06393716,24.52271242
Punjab,Gurdaspur,Batala,14-07-2012,0.05111855865,32.7273506,22.82765026
Punjab,Gurdaspur,Batala,15-07-2012,0.04414174333,33.94923122,23.67326256
Punjab,Gurdaspur,Batala,16-07-2012,0.0,35.36780033,23.41719408
Punjab,Gurdaspur,Batala,17-07-2012,0.0,36.29406916,25.02146276
Punjab,Gurdaspur,Batala,18-07-2012,0.0,37.46118867,26.6187692
Punjab,Gurdaspur,Batala,19-07-2012,9.690550709,36.93440025,25.1515812
Punjab,Gurdaspur,Batala,20-07-2012,0.1458318412,34.87419927,25.80876901
Punjab,Gurdaspur,Batala,21-07-2012,0.08170918286,34.97452554,24.49446313
Punjab,Gurdaspur,Batala,22-07-2012,4.210638366,36.21367601,25.56125613
Punjab,Gurdaspur,Batala,23-07-2012,0.0,36.11522558,26.54037563
Punjab,Gurdaspur,Batala,24-07-2012,0.0244188346,36.63058,26.9252558
Punjab,Gurdaspur,Batala,25-07-2012,27.68132984,34.58103871,25.10769943
Punjab,Gurdaspur,Batala,26-07-2012,36.19506554,32.92674435,24.07358799
Punjab,Gurdaspur,Batala,27-07-2012,1.887258545,34.68477594,24.59281911
Punjab,Gurdaspur,Batala,28-07-2012,0.0,35.08222534,25.74590636
Punjab,Gurdaspur,Batala,29-07-2012,21.60240479,34.51202477,25.28484403
Punjab,Gurdaspur,Batala,30-07-2012,22.13773766,32.59600644,25.19720618
Punjab,Gurdaspur,Batala,31-07-2012,31.88192986,32.20756193,25.11950007
Punjab,Gurdaspur,Batala,01-08-2012,87.55861931,31.87905595,25.17106275
Punjab,Gurdaspur,Batala,02-08-2012,0.6321730185,34.32901359,25.7270691
Punjab,Gurdaspur,Batala,03-08-2012,0.07513487965,34.47557556,25.92570033
Punjab,Gurdaspur,Batala,04-08-2012,2.184028393,30.97595099,24.450494
Punjab,Gurdaspur,Batala,05-08-2012,30.99609982,32.43466934,22.47496257
Punjab,Gurdaspur,Batala,06-08-2012,1.107909789,34.10684382,23.47858741
Punjab,Gurdaspur,Batala,07-08-2012,0.0,33.60238753,25.13488184
Punjab,Gurdaspur,Batala,08-08-2012,0.0,33.10984491,24.05008124
Punjab,Gurdaspur,Batala,09-08-2012,27.15933786,33.29843116,23.84173798
Punjab,Gurdaspur,Batala,10-08-2012,0.0,31.86244371,24.51845034
Punjab,Gurdaspur,Batala,11-08-2012,1.930788008,33.12418784,24.43631201
Punjab,Gurdaspur,Batala,12-08-2012,0.8288277525,32.51655613,23.55093158
Punjab,Gurdaspur,Batala,13-08-2012,0.2444647206,33.23834995,23.77060633
Punjab,Gurdaspur,Batala,14-08-2012,72.4124688,33.20066292,24.49239426
Punjab,Gurdaspur,Batala,15-08-2012,14.81558969,31.759607,23.69798182
Punjab,Gurdaspur,Batala,16-08-2012,0.1262508571,33.65376749,23.92154329
Punjab,Gurdaspur,Batala,17-08-2012,0.0,34.72524491,24.7722562
Punjab,Gurdaspur,Batala,18-08-2012,0.0,34.65781937,25.11829991
Punjab,Gurdaspur,Batala,19-08-2012,0.06010790944,32.46388814,25.61927533
Punjab,Gurdaspur,Batala,20-08-2012,104.5399952,32.30269324,24.50876921
Punjab,Gurdaspur,Batala,21-08-2012,8.230386438,30.98436195,24.15595025
Punjab,Gurdaspur,Batala,22-08-2012,47.43309834,29.53153156,24.00867499
Punjab,Gurdaspur,Batala,23-08-2012,8.795602989,31.62234998,23.55050034
Punjab,Gurdaspur,Batala,24-08-2012,0.01615468025,32.2068763,24.15797514
Punjab,Gurdaspur,Batala,25-08-2012,113.4568753,30.7530434,23.68682443
Punjab,Gurdaspur,Batala,26-08-2012,2.070087657,31.35422537,23.22793121
Punjab,Gurdaspur,Batala,27-08-2012,0.02415698111,31.03493799,23.50243151
Punjab,Gurdaspur,Batala,28-08-2012,0.2952510312,32.20678125,23.72956914
Punjab,Gurdaspur,Batala,29-08-2012,0.0,33.0319628,23.33234394
Punjab,Gurdaspur,Batala,30-08-2012,0.2475554636,33.43965102,24.10448164
Punjab,Gurdaspur,Batala,31-08-2012,18.0775359,33.41249335,22.92857469
Punjab,Gurdaspur,Batala,01-09-2012,0.0,34.78879411,24.55606865
Punjab,Gurdaspur,Batala,02-09-2012,0.0,34.57754428,25.40958714
Punjab,Gurdaspur,Batala,03-09-2012,14.25625874,32.04148062,23.55149995
Punjab,Gurdaspur,Batala,04-09-2012,0.02374575913,32.0391627,24.00291221
Punjab,Gurdaspur,Batala,05-09-2012,51.12514935,32.01918863,23.27349381
Punjab,Gurdaspur,Batala,06-09-2012,2.647838767,31.93831924,23.25878724
Punjab,Gurdaspur,Batala,07-09-2012,55.12611088,32.68161224,23.69310698
Punjab,Gurdaspur,Batala,08-09-2012,10.35263358,28.65024979,22.64446253
Punjab,Gurdaspur,Batala,09-09-2012,6.846480231,31.41744395,23.07266249
Punjab,Gurdaspur,Batala,10-09-2012,0.03260317177,32.84214347,23.43114342
Punjab,Gurdaspur,Batala,11-09-2012,0.0,32.71632561,23.61429332
Punjab,Gurdaspur,Batala,12-09-2012,0.4614938182,33.7631198,23.94398752
Punjab,Gurdaspur,Batala,13-09-2012,7.153316388,33.04796857,24.3131186
Punjab,Gurdaspur,Batala,14-09-2012,29.06012913,32.26243173,23.3769944
Punjab,Gurdaspur,Batala,15-09-2012,1.211518394,32.35464949,22.36154404
Punjab,Gurdaspur,Batala,16-09-2012,0.0,31.19794463,22.14172482
Punjab,Gurdaspur,Batala,17-09-2012,8.376140203,29.15611813,21.2995057
Punjab,Gurdaspur,Batala,18-09-2012,17.51611114,29.05863757,20.8645125
Punjab,Gurdaspur,Batala,19-09-2012,0.02372074485,31.30015574,20.0215065
Punjab,Gurdaspur,Batala,20-09-2012,0.0,31.50833061,20.27333144
Punjab,Gurdaspur,Batala,21-09-2012,0.0,32.36839952,20.20486818
Punjab,Gurdaspur,Batala,22-09-2012,0.0,32.71375664,20.41284984
Punjab,Gurdaspur,Batala,23-09-2012,0.0,32.45475573,19.5817121
Punjab,Gurdaspur,Batala,24-09-2012,0.0,32.73697441,19.35826185
Punjab,Gurdaspur,Batala,25-09-2012,0.0,32.88378268,19.08730015
Punjab,Gurdaspur,Batala,26-09-2012,0.0,32.92633766,19.3493062
Punjab,Gurdaspur,Batala,27-09-2012,0.0,32.98451847,19.29687455
Punjab,Gurdaspur,Batala,28-09-2012,0.0,33.12966832,19.33537557
Punjab,Gurdaspur,Batala,29-09-2012,0.0,33.40558067,19.3503559
Punjab,Gurdaspur,Batala,30-09-2012,0.0,33.45903016,19.4227501
Punjab,Gurdaspur,Batala,01-10-2012,0.0,33.56097558,19.43126926
Punjab,Gurdaspur,Batala,02-10-2012,0.0,33.90745068,19.02823101
Punjab,Gurdaspur,Batala,03-10-2012,0.0,33.58370753,18.73676178
Punjab,Gurdaspur,Batala,04-10-2012,0.0,32.85303171,17.35366211
Punjab,Gurdaspur,Batala,05-10-2012,0.0,33.03912548,16.66548801
Punjab,Gurdaspur,Batala,06-10-2012,0.0,33.02303863,16.97823141
Punjab,Gurdaspur,Batala,07-10-2012,0.0,33.00427564,16.97620067
Punjab,Gurdaspur,Batala,08-10-2012,0.0,32.51236945,16.97055612
Punjab,Gurdaspur,Batala,09-10-2012,0.0,32.37041934,16.115063
Punjab,Gurdaspur,Batala,10-10-2012,0.0,31.84581981,15.81431822
Punjab,Gurdaspur,Batala,11-10-2012,0.0,31.63284343,15.52064366
Punjab,Gurdaspur,Batala,12-10-2012,0.0,32.41023788,15.71711918
Punjab,Gurdaspur,Batala,13-10-2012,0.0,31.94863119,15.73210037
Punjab,Gurdaspur,Batala,14-10-2012,0.0,32.03799433,16.24635575
Punjab,Gurdaspur,Batala,15-10-2012,0.0,29.02020641,16.01022521
Punjab,Gurdaspur,Batala,16-10-2012,0.8738231105,29.04822523,14.44856254
Punjab,Gurdaspur,Batala,17-10-2012,0.02415698111,29.67744381,13.82029397
Punjab,Gurdaspur,Batala,18-10-2012,0.0,30.40966331,13.7368438
Punjab,Gurdaspur,Batala,19-10-2012,0.0,30.23521854,13.55638099
Punjab,Gurdaspur,Batala,20-10-2012,0.0,28.02697526,14.62916259
Punjab,Gurdaspur,Batala,21-10-2012,0.0,29.214,13.50833743
Punjab,Gurdaspur,Batala,22-10-2012,0.0,28.55976304,13.1393497
Punjab,Gurdaspur,Batala,23-10-2012,0.0,27.87119986,12.9251999
Punjab,Gurdaspur,Batala,24-10-2012,2.196854868,27.06055018,12.34084975
Punjab,Gurdaspur,Batala,25-10-2012,0.0,27.75289428,11.27434999
Punjab,Gurdaspur,Batala,26-10-2012,0.0,28.03190677,10.59955018
Punjab,Gurdaspur,Batala,27-10-2012,0.0,28.68796902,12.50195632
Punjab,Gurdaspur,Batala,28-10-2012,0.0,28.32949386,11.30023762
Punjab,Gurdaspur,Batala,29-10-2012,0.0,29.02581871,11.60661264
Punjab,Gurdaspur,Batala,30-10-2012,0.0,29.19683752,12.32701894
Punjab,Gurdaspur,Batala,31-10-2012,0.0,29.60080002,12.16606245
Punjab,Gurdaspur,Batala,01-11-2012,0.0,29.46608742,12.58593777
Punjab,Gurdaspur,Batala,02-11-2012,0.0,29.01196885,11.90875029
Punjab,Gurdaspur,Batala,03-11-2012,0.0,29.00539943,11.77757505
Punjab,Gurdaspur,Batala,04-11-2012,0.0,28.11997506,11.51646247
Punjab,Gurdaspur,Batala,05-11-2012,0.0,27.97649395,11.26609386
Punjab,Gurdaspur,Batala,06-11-2012,0.0,27.74607516,10.48586242
Punjab,Gurdaspur,Batala,07-11-2012,0.0,26.82256223,10.36899353
Punjab,Gurdaspur,Batala,08-11-2012,0.0,27.02513701,9.594937593
Punjab,Gurdaspur,Batala,09-11-2012,0.0,27.31425672,9.513099823
Punjab,Gurdaspur,Batala,10-11-2012,0.0,26.82333152,9.94335648
Punjab,Gurdaspur,Batala,11-11-2012,0.0,25.87521829,9.793656342
Punjab,Gurdaspur,Batala,12-11-2012,0.0,26.05118151,9.714831267
Punjab,Gurdaspur,Batala,13-11-2012,0.0,25.9927121,9.124693916
Punjab,Gurdaspur,Batala,14-11-2012,0.0,25.63301186,9.114793718
Punjab,Gurdaspur,Batala,15-11-2012,0.0,25.61247428,8.965087302
Punjab,Gurdaspur,Batala,16-11-2012,0.0,26.0225568,8.714299725
Punjab,Gurdaspur,Batala,17-11-2012,0.0,26.5315001,8.273006098
Punjab,Gurdaspur,Batala,18-11-2012,0.0,25.30938785,9.487687358
Punjab,Gurdaspur,Batala,19-11-2012,0.0,25.40734375,8.504593798
Punjab,Gurdaspur,Batala,20-11-2012,0.0,25.43276891,7.820981499
Punjab,Gurdaspur,Batala,21-11-2012,0.0,24.70968106,8.257256325
Punjab,Gurdaspur,Batala,22-11-2012,0.0,24.65666829,7.445243911
Punjab,Gurdaspur,Batala,23-11-2012,0.0,24.56704999,7.203356128
Punjab,Gurdaspur,Batala,24-11-2012,0.0,23.776544,7.912099853
Punjab,Gurdaspur,Batala,25-11-2012,0.0,23.13146216,7.309993662
Punjab,Gurdaspur,Batala,26-11-2012,0.0,24.0632564,7.160524927
Punjab,Gurdaspur,Batala,27-11-2012,0.0,24.40188161,6.691031302
Punjab,Gurdaspur,Batala,28-11-2012,0.0,23.75254416,7.129831291
Punjab,Gurdaspur,Batala,29-11-2012,0.0,19.66166221,8.154962449
Punjab,Gurdaspur,Batala,30-11-2012,0.0,20.93973095,6.074156292
Punjab,Gurdaspur,Batala,01-12-2012,0.0,21.80468709,5.953149979
Punjab,Gurdaspur,Batala,02-12-2012,0.0,22.01903125,6.41526256
Punjab,Gurdaspur,Batala,03-12-2012,0.0,22.87713115,5.97092509
Punjab,Gurdaspur,Batala,04-12-2012,0.0,23.48713774,5.997356283
Punjab,Gurdaspur,Batala,05-12-2012,0.0,22.96981828,5.04119356
Punjab,Gurdaspur,Batala,06-12-2012,0.0,23.91673103,5.798843883
Punjab,Gurdaspur,Batala,07-12-2012,0.0,22.47571279,4.455887509
Punjab,Gurdaspur,Batala,08-12-2012,0.0,24.38268127,7.030206164
Punjab,Gurdaspur,Batala,09-12-2012,0.0,24.31370607,7.06866253
Punjab,Gurdaspur,Batala,10-12-2012,0.0,22.8309312,6.661112526
Punjab,Gurdaspur,Batala,11-12-2012,0.0,19.18810568,4.750568726
Punjab,Gurdaspur,Batala,12-12-2012,0.0,18.86478191,5.018825051
Punjab,Gurdaspur,Batala,13-12-2012,0.0,18.05289983,7.123881304
Punjab,Gurdaspur,Batala,14-12-2012,5.632739544,16.44065026,5.156149921
Punjab,Gurdaspur,Batala,15-12-2012,0.0,16.8297246,6.776324878
Punjab,Gurdaspur,Batala,16-12-2012,0.0,19.57203111,6.562687619
Punjab,Gurdaspur,Batala,17-12-2012,0.0,19.58451275,6.290531103
Punjab,Gurdaspur,Batala,18-12-2012,0.0,20.97878107,8.177662577
Punjab,Gurdaspur,Batala,19-12-2012,0.0,20.78308105,6.627968664
Punjab,Gurdaspur,Batala,20-12-2012,0.0,19.97110005,4.806143739
Punjab,Gurdaspur,Batala,21-12-2012,0.0,20.28221884,4.518081124
Punjab,Gurdaspur,Batala,22-12-2012,0.0,18.94413709,4.110212389
Punjab,Gurdaspur,Batala,23-12-2012,0.0,18.36738177,4.762956179
Punjab,Gurdaspur,Batala,24-12-2012,0.0,17.84888144,5.222487535
Punjab,Gurdaspur,Batala,25-12-2012,0.0,15.61969942,5.877693608
Punjab,Gurdaspur,Batala,26-12-2012,0.0,15.21768734,5.987675074
Punjab,Gurdaspur,Batala,27-12-2012,0.0,14.06621249,6.419212647
Punjab,Gurdaspur,Batala,28-12-2012,0.0,16.06561889,5.837431171
Punjab,Gurdaspur,Batala,29-12-2012,0.0,15.85843089,5.480199989
Punjab,Gurdaspur,Batala,30-12-2012,0.0,13.59515616,3.877531215
Punjab,Gurdaspur,Batala,31-12-2012,0.0,13.11925644,4.343687396
Punjab,Gurdaspur,Batala,01-01-2013,0.0,13.55673135,4.46016873
Punjab,Gurdaspur,Batala,02-01-2013,0.0,13.21383114,3.792662522
Punjab,Gurdaspur,Batala,03-01-2013,0.0,12.93263122,3.528125071
Punjab,Gurdaspur,Batala,04-01-2013,0.0,12.65569982,2.340643746
Punjab,Gurdaspur,Batala,05-01-2013,0.0,12.47719405,2.404037542
Punjab,Gurdaspur,Batala,06-01-2013,0.0,13.37145028,2.061043745
Punjab,Gurdaspur,Batala,07-01-2013,0.0,12.22617491,0.7622062751
Punjab,Gurdaspur,Batala,08-01-2013,0.0,13.0845564,1.114274969
Punjab,Gurdaspur,Batala,09-01-2013,0.5597740227,17.22032531,2.834031286
Punjab,Gurdaspur,Batala,10-01-2013,0.0,18.50324399,3.370906243
Punjab,Gurdaspur,Batala,11-01-2013,0.0,20.31518132,3.261606161
Punjab,Gurdaspur,Batala,12-01-2013,0.0,19.44838094,7.57733771
Punjab,Gurdaspur,Batala,13-01-2013,0.0,20.40488132,7.575556418
Punjab,Gurdaspur,Batala,14-01-2013,0.0,20.07299383,6.068124965
Punjab,Gurdaspur,Batala,15-01-2013,0.0,19.62608733,4.37386884
Punjab,Gurdaspur,Batala,16-01-2013,0.0,20.1380494,5.816856343
Punjab,Gurdaspur,Batala,17-01-2013,0.0,15.04255029,7.62774984
Punjab,Gurdaspur,Batala,18-01-2013,9.639642739,12.70410614,7.338993976
Punjab,Gurdaspur,Batala,19-01-2013,9.452918749,16.25194994,4.159574901
Punjab,Gurdaspur,Batala,20-01-2013,0.0,16.64421865,3.732449944
Punjab,Gurdaspur,Batala,21-01-2013,0.0,17.73396823,3.626056399
Punjab,Gurdaspur,Batala,22-01-2013,0.0,18.68000619,3.016556267
Punjab,Gurdaspur,Batala,23-01-2013,0.0,17.56572459,2.898393695
Punjab,Gurdaspur,Batala,24-01-2013,0.0,18.53080657,3.454756347
Punjab,Gurdaspur,Batala,25-01-2013,0.0,18.99786277,3.749087609
Punjab,Gurdaspur,Batala,26-01-2013,0.0,19.25639385,4.126612351
Punjab,Gurdaspur,Batala,27-01-2013,0.0,18.82923775,4.532137491
Punjab,Gurdaspur,Batala,28-01-2013,0.0,20.74028151,5.441987396
Punjab,Gurdaspur,Batala,29-01-2013,0.0,20.94261835,4.91289998
Punjab,Gurdaspur,Batala,30-01-2013,0.0,20.15896851,5.033987545
Punjab,Gurdaspur,Batala,31-01-2013,0.0,20.91101851,6.740981367
Punjab,Gurdaspur,Batala,01-02-2013,0.0,20.99684976,5.988343816
Punjab,Gurdaspur,Batala,02-02-2013,0.0,22.17278721,9.956668565
Punjab,Gurdaspur,Batala,03-02-2013,0.0,19.27733138,7.50141256
Punjab,Gurdaspur,Batala,04-02-2013,12.08183552,16.24254348,9.055006345
Punjab,Gurdaspur,Batala,05-02-2013,1.271782429,16.18627455,8.974874935
Punjab,Gurdaspur,Batala,06-02-2013,6.30762732,17.10129993,5.48853742
Punjab,Gurdaspur,Batala,07-02-2013,0.0,19.17777472,4.020981318
Punjab,Gurdaspur,Batala,08-02-2013,0.0,20.56895626,5.170587493
Punjab,Gurdaspur,Batala,09-02-2013,0.0,21.80468755,4.893100137
Punjab,Gurdaspur,Batala,10-02-2013,0.0,21.38448773,4.4312063
Punjab,Gurdaspur,Batala,11-02-2013,0.0,21.97140047,5.428093719
Punjab,Gurdaspur,Batala,12-02-2013,0.0,22.38167544,6.257031289
Punjab,Gurdaspur,Batala,13-02-2013,0.0,22.76273126,7.189156517
Punjab,Gurdaspur,Batala,14-02-2013,0.0,22.85532494,7.559650037
Punjab,Gurdaspur,Batala,15-02-2013,0.0,17.78233077,9.668124729
Punjab,Gurdaspur,Batala,16-02-2013,4.875445929,15.24209981,8.91317492
Punjab,Gurdaspur,Batala,17-02-2013,18.41514639,17.76876283,8.122231393
Punjab,Gurdaspur,Batala,18-02-2013,0.0,20.6820061,6.645974911
Punjab,Gurdaspur,Batala,19-02-2013,0.0,21.6290315,7.744337416
Punjab,Gurdaspur,Batala,20-02-2013,0.0,22.09321853,7.745231463
Punjab,Gurdaspur,Batala,21-02-2013,0.0,19.01098128,8.609581167
